Text,Sentiment,Tokenized,Tokenized_removed_sw
فوج کنٹرول میں آ گئی اور آئین کے مطابق اپنا کام کرنے لگی تو سب پٹاخے ختم ہو جائیں گے,1,"['فوج', 'کنٹرول', 'میں', 'آ', 'گئی', 'اور', 'آئین', 'کے', 'مطابق', 'اپنا', 'کام', 'کرنے', 'لگی', 'تو', 'سب', 'پٹاخے', 'ختم', 'ہو', 'جائیں', 'گے']","['فوج', 'کنٹرول', 'میں', 'آ', 'آئین', 'مطابق', 'اپنا', 'کام', 'کرنے', 'سب', 'پٹاخے', 'ختم', 'جائیں']"
سب ملے ہوۓ ہیں  دہشتگرد فوج کی بی ٹیم یا سی ٹیم ہی ھے,1,"['سب', 'ملے', 'ہوۓ', 'ہیں', 'دہشتگرد', 'فوج', 'کی', 'بی', 'ٹیم', 'یا', 'سی', 'ٹیم', 'ہی', 'ھے']","['سب', 'ملے', 'ہوۓ', 'دہشتگرد', 'فوج', 'بی', 'ٹیم', 'یا', 'سی', 'ٹیم', 'ھے']"
پاک فوج کو گالیاں دینے کا سلسلہ بند کیا جائے,0,"['پاک', 'فوج', 'کو', 'گالیاں', 'دینے', 'کا', 'سلسلہ', 'بند', 'کیا', 'جائے']","['پاک', 'فوج', 'کو', 'گالیاں', 'دینے', 'کا', 'سلسلہ', 'بند', 'کیا', 'جائے']"
فوج کو سیاست سے دور رکھیں نہ تو دھماکیں ہونگے نہ آپ کو آ کے دلائل دینے پڑے گے,1,"['فوج', 'کو', 'سیاست', 'سے', 'دور', 'رکھیں', 'نہ', 'تو', 'دھماکیں', 'ہونگے', 'نہ', 'آپ', 'کو', 'آ', 'کے', 'دلائل', 'دینے', 'پڑے', 'گے']","['فوج', 'کو', 'سیاست', 'سے', 'رکھیں', 'نہ', 'دھماکیں', 'ہونگے', 'نہ', 'آپ', 'کو', 'آ', 'دلائل', 'دینے', 'پڑے']"
میرا اللہ میرے ملک اور فوج کی حفاظت حفاظت کرے اپ جیسوں اور اپکے اقاوں کردوغلوں سے,0,"['میرا', 'اللہ', 'میرے', 'ملک', 'اور', 'فوج', 'کی', 'حفاظت', 'حفاظت', 'کرے', 'اپ', 'جیسوں', 'اور', 'اپکے', 'اقاوں', 'کردوغلوں', 'سے']","['میرا', 'اللہ', 'میرے', 'ملک', 'فوج', 'حفاظت', 'حفاظت', 'اپ', 'جیسوں', 'اپکے', 'اقاوں', 'کردوغلوں', 'سے']"
فوج سیاستدانوں کو ٹارگٹ کر کے جیلوں میں ڈال کے کس کے ایجنڈے پے کام کر رہی ہے,1,"['فوج', 'سیاستدانوں', 'کو', 'ٹارگٹ', 'کر', 'کے', 'جیلوں', 'میں', 'ڈال', 'کے', 'کس', 'کے', 'ایجنڈے', 'پے', 'کام', 'کر', 'رہی', 'ہے']","['فوج', 'سیاستدانوں', 'کو', 'ٹارگٹ', 'کر', 'جیلوں', 'میں', 'ڈال', 'کس', 'ایجنڈے', 'پے', 'کام', 'کر']"
مشرف دور میں کیا وجوہات تھیںجب اقتدار ہی فوج کے پاس تھا,1,"['مشرف', 'دور', 'میں', 'کیا', 'وجوہات', 'تھیںجب', 'اقتدار', 'ہی', 'فوج', 'کے', 'پاس', 'تھا']","['مشرف', 'میں', 'کیا', 'وجوہات', 'تھیںجب', 'اقتدار', 'فوج', 'پاس', 'تھا']"
یہ ملین والی دوغلی ابلاغی جنگ کی فوج ہے,1,"['یہ', 'ملین', 'والی', 'دوغلی', 'ابلاغی', 'جنگ', 'کی', 'فوج', 'ہے']","['ملین', 'والی', 'دوغلی', 'ابلاغی', 'جنگ', 'فوج']"
نوازشریف مشکل میں ہو تو دھماکے کیوں ہوتے ہیں,1,"['نوازشریف', 'مشکل', 'میں', 'ہو', 'تو', 'دھماکے', 'کیوں', 'ہوتے', 'ہیں']","['نوازشریف', 'مشکل', 'میں', 'دھماکے']"
شیخ رشید نے پہلے ہی بتا دیا تھا کہ فوج دہشتگردی کروائے گی,1,"['شیخ', 'رشید', 'نے', 'پہلے', 'ہی', 'بتا', 'دیا', 'تھا', 'کہ', 'فوج', 'دہشتگردی', 'کروائے', 'گی']","['شیخ', 'رشید', 'نے', 'پہلے', 'بتا', 'دیا', 'تھا', 'فوج', 'دہشتگردی', 'کروائے']"
جو لوگ کہتے ہیں کہ فوج کی وجہ سے ہم آرام کی نیند سوتے ہیں اب ان لوگوں کو پاس یہ چورن بیچنے کا کوئی جواز نہی,0,"['جو', 'لوگ', 'کہتے', 'ہیں', 'کہ', 'فوج', 'کی', 'وجہ', 'سے', 'ہم', 'آرام', 'کی', 'نیند', 'سوتے', 'ہیں', 'اب', 'ان', 'لوگوں', 'کو', 'پاس', 'یہ', 'چورن', 'بیچنے', 'کا', 'کوئی', 'جواز', 'نہی']","['جو', 'فوج', 'وجہ', 'سے', 'ہم', 'آرام', 'نیند', 'سوتے', 'اب', 'ان', 'کو', 'پاس', 'چورن', 'بیچنے', 'کا', 'جواز', 'نہی']"
ہم اپنی پاک فوج کے ساتھ ہیں,0,"['ہم', 'اپنی', 'پاک', 'فوج', 'کے', 'ساتھ', 'ہیں']","['ہم', 'اپنی', 'پاک', 'فوج', 'ساتھ']"
آبی کوثر  نانو یہ دیکھو سب جانتے کہ کسی کو لاپتہ افراد سے مطلب نہیں سب اپنی دکان چمکا رہے سب اپنا اپنا چورن بیچ رہے  =,1,"['آبی', 'کوثر', 'نانو', 'یہ', 'دیکھو', 'سب', 'جانتے', 'کہ', 'کسی', 'کو', 'لاپتہ', 'افراد', 'سے', 'مطلب', 'نہیں', 'سب', 'اپنی', 'دکان', 'چمکا', 'رہے', 'سب', 'اپنا', 'اپنا', 'چورن', 'بیچ', 'رہے', '=']","['آبی', 'کوثر', 'نانو', 'سب', 'جانتے', 'کسی', 'کو', 'لاپتہ', 'سے', 'مطلب', 'نہیں', 'سب', 'اپنی', 'دکان', 'چمکا', 'سب', 'اپنا', 'اپنا', 'چورن', 'بیچ', '=']"
اور دشمن کو باہر بھی فوج نے ہی بھیجا ہے جعلی میڈیکل رپورٹ بنوا کر,1,"['اور', 'دشمن', 'کو', 'باہر', 'بھی', 'فوج', 'نے', 'ہی', 'بھیجا', 'ہے', 'جعلی', 'میڈیکل', 'رپورٹ', 'بنوا', 'کر']","['دشمن', 'کو', 'باہر', 'بھی', 'فوج', 'نے', 'بھیجا', 'جعلی', 'میڈیکل', 'رپورٹ', 'بنوا', 'کر']"
ماشاﷲپاکستان زندہ بادپاک فوج زندہ باد,0,"['ماشاﷲپاکستان', 'زندہ', 'بادپاک', 'فوج', 'زندہ', 'باد']","['ماشاﷲپاکستان', 'زندہ', 'بادپاک', 'فوج', 'زندہ', 'باد']"
ابھی آپ جوان ہیں والنٹئیر ہوکر فوج میں شامل ہو جائے اور دہشت گردوں کامقابلہ کیجئے بجائے اسکے کہ لندن میں ملکہ کی مفت روٹیاں کھائیں,1,"['ابھی', 'آپ', 'جوان', 'ہیں', 'والنٹئیر', 'ہوکر', 'فوج', 'میں', 'شامل', 'ہو', 'جائے', 'اور', 'دہشت', 'گردوں', 'کامقابلہ', 'کیجئے', 'بجائے', 'اسکے', 'کہ', 'لندن', 'میں', 'ملکہ', 'کی', 'مفت', 'روٹیاں', 'کھائیں']","['ابھی', 'آپ', 'جوان', 'والنٹئیر', 'ہوکر', 'فوج', 'میں', 'شامل', 'جائے', 'دہشت', 'گردوں', 'کامقابلہ', 'کیجئے', 'بجائے', 'اسکے', 'لندن', 'میں', 'ملکہ', 'مفت', 'روٹیاں', 'کھائیں']"
عاطف وہ لعنتی ہے جو سارے مسائل کی جڑ فوج کو سمجھتا یے ہمیں پتہ تیرے تجھ پاک فوج سے کیوں تکلیف ہوتی ہے کتے بھونکتے رھیں گےقافلے گزر جائیں گے,0,"['عاطف', 'وہ', 'لعنتی', 'ہے', 'جو', 'سارے', 'مسائل', 'کی', 'جڑ', 'فوج', 'کو', 'سمجھتا', 'یے', 'ہمیں', 'پتہ', 'تیرے', 'تجھ', 'پاک', 'فوج', 'سے', 'کیوں', 'تکلیف', 'ہوتی', 'ہے', 'کتے', 'بھونکتے', 'رھیں', 'گےقافلے', 'گزر', 'جائیں', 'گے']","['عاطف', 'وہ', 'لعنتی', 'جو', 'سارے', 'مسائل', 'جڑ', 'فوج', 'کو', 'سمجھتا', 'یے', 'ہمیں', 'پتہ', 'تیرے', 'تجھ', 'پاک', 'فوج', 'سے', 'تکلیف', 'کتے', 'بھونکتے', 'رھیں', 'گےقافلے', 'گزر', 'جائیں']"
ناچ ناچ کے گھنگرو نہ توڑ دینا عمران نے دھرنے میں فوج کو کمزور کرنے کی بات نہیں کی تھی,0,"['ناچ', 'ناچ', 'کے', 'گھنگرو', 'نہ', 'توڑ', 'دینا', 'عمران', 'نے', 'دھرنے', 'میں', 'فوج', 'کو', 'کمزور', 'کرنے', 'کی', 'بات', 'نہیں', 'کی', 'تھی']","['ناچ', 'ناچ', 'گھنگرو', 'نہ', 'توڑ', 'دینا', 'عمران', 'نے', 'دھرنے', 'میں', 'فوج', 'کو', 'کمزور', 'کرنے', 'بات', 'نہیں']"
بھارتی فوج نے کشمیری نوجوان کو شہید کردیا  صباح نیوزبھارتی فوج نے کشمیری نوجوان کو شہید کردیا,1,"['بھارتی', 'فوج', 'نے', 'کشمیری', 'نوجوان', 'کو', 'شہید', 'کردیا', 'صباح', 'نیوزبھارتی', 'فوج', 'نے', 'کشمیری', 'نوجوان', 'کو', 'شہید', 'کردیا']","['بھارتی', 'فوج', 'نے', 'کشمیری', 'نوجوان', 'کو', 'شہید', 'کردیا', 'صباح', 'نیوزبھارتی', 'فوج', 'نے', 'کشمیری', 'نوجوان', 'کو', 'شہید', 'کردیا']"
پاک فوج زندہ آباد,0,"['پاک', 'فوج', 'زندہ', 'آباد']","['پاک', 'فوج', 'زندہ', 'آباد']"
جیسے نوز نے کارگل سے فوج واپس بلوا کر کشمیر نیلام کیا تھا,1,"['جیسے', 'نوز', 'نے', 'کارگل', 'سے', 'فوج', 'واپس', 'بلوا', 'کر', 'کشمیر', 'نیلام', 'کیا', 'تھا']","['جیسے', 'نوز', 'نے', 'کارگل', 'سے', 'فوج', 'واپس', 'بلوا', 'کر', 'کشمیر', 'نیلام', 'کیا', 'تھا']"
اسکا مطلب تو یہ ہوا کہ سب کچھ فوج کرا رہی ہے او یوتھیئو او کچھ تو سوچ سمجھ کر بکواس کیا کرو,1,"['اسکا', 'مطلب', 'تو', 'یہ', 'ہوا', 'کہ', 'سب', 'کچھ', 'فوج', 'کرا', 'رہی', 'ہے', 'او', 'یوتھیئو', 'او', 'کچھ', 'تو', 'سوچ', 'سمجھ', 'کر', 'بکواس', 'کیا', 'کرو']","['اسکا', 'مطلب', 'سب', 'کچھ', 'فوج', 'او', 'یوتھیئو', 'او', 'کچھ', 'سوچ', 'سمجھ', 'کر', 'بکواس', 'کیا']"
ک فوج دنیا کی بہترین پیشہ ور فورس ہے اور اپنی ذمہ داریاں انتہائی پیشہ وارانہ انداز میں سرانجام دے رہی ہےپشاوردھماکہ,0,"['ک', 'فوج', 'دنیا', 'کی', 'بہترین', 'پیشہ', 'ور', 'فورس', 'ہے', 'اور', 'اپنی', 'ذمہ', 'داریاں', 'انتہائی', 'پیشہ', 'وارانہ', 'انداز', 'میں', 'سرانجام', 'دے', 'رہی', 'ہےپشاوردھماکہ']","['فوج', 'دنیا', 'بہترین', 'پیشہ', 'ور', 'فورس', 'اپنی', 'ذمہ', 'داریاں', 'انتہائی', 'پیشہ', 'وارانہ', 'انداز', 'میں', 'سرانجام', 'ہےپشاوردھماکہ']"
بقول دانشور بنگلہ دیش نے بائیس سال قبل تین اور بھی اہم ترین فیصلے کئیے تھے ان میں سب سے پہلا فیصلہ سیاست سے فوج کے کردار کا خاتمہ تھا,1,"['بقول', 'دانشور', 'بنگلہ', 'دیش', 'نے', 'بائیس', 'سال', 'قبل', 'تین', 'اور', 'بھی', 'اہم', 'ترین', 'فیصلے', 'کئیے', 'تھے', 'ان', 'میں', 'سب', 'سے', 'پہلا', 'فیصلہ', 'سیاست', 'سے', 'فوج', 'کے', 'کردار', 'کا', 'خاتمہ', 'تھا']","['بقول', 'دانشور', 'بنگلہ', 'دیش', 'نے', 'بائیس', 'سال', 'قبل', 'تین', 'بھی', 'اہم', 'ترین', 'فیصلے', 'کئیے', 'ان', 'میں', 'سب', 'سے', 'فیصلہ', 'سیاست', 'سے', 'فوج', 'کردار', 'کا', 'خاتمہ', 'تھا']"
پھر فوج گانڈو جو سب جانتے ہوئے ان کو فری ہینڈ دے رہیسب دھندا ہے,1,"['پھر', 'فوج', 'گانڈو', 'جو', 'سب', 'جانتے', 'ہوئے', 'ان', 'کو', 'فری', 'ہینڈ', 'دے', 'رہیسب', 'دھندا', 'ہے']","['فوج', 'گانڈو', 'جو', 'سب', 'جانتے', 'ان', 'کو', 'فری', 'ہینڈ', 'رہیسب', 'دھندا']"
ہماری فوج نے ہمیشہ نواز شریف اور زرداری کا ساتھ دیا اور اب بھی ان سے ہمدردی ہے ہماری فوج کو  اللہ اس ملک کی حفاظت فرمائے آمین,0,"['ہماری', 'فوج', 'نے', 'ہمیشہ', 'نواز', 'شریف', 'اور', 'زرداری', 'کا', 'ساتھ', 'دیا', 'اور', 'اب', 'بھی', 'ان', 'سے', 'ہمدردی', 'ہے', 'ہماری', 'فوج', 'کو', 'اللہ', 'اس', 'ملک', 'کی', 'حفاظت', 'فرمائے', 'آمین']","['ہماری', 'فوج', 'نے', 'ہمیشہ', 'نواز', 'شریف', 'زرداری', 'کا', 'ساتھ', 'دیا', 'اب', 'بھی', 'ان', 'سے', 'ہمدردی', 'ہماری', 'فوج', 'کو', 'اللہ', 'اس', 'ملک', 'حفاظت', 'فرمائے', 'آمین']"
جیسے ہی کی تحریک شروع ہوئی حکومت پر دباو آیا تو دوبارہ دہشتگرد حملے ہونے لگے,1,"['جیسے', 'ہی', 'کی', 'تحریک', 'شروع', 'ہوئی', 'حکومت', 'پر', 'دباو', 'آیا', 'تو', 'دوبارہ', 'دہشتگرد', 'حملے', 'ہونے', 'لگے']","['جیسے', 'تحریک', 'شروع', 'حکومت', 'دباو', 'آیا', 'دوبارہ', 'دہشتگرد', 'حملے', 'ہونے']"
نواز شریف مشکل میں ہو تو فوج اس کی مدد کیوں کرتی ہے ہر بار نواز شریف جیل سے لندن کس کی مہربانی سے پہنچا,1,"['نواز', 'شریف', 'مشکل', 'میں', 'ہو', 'تو', 'فوج', 'اس', 'کی', 'مدد', 'کیوں', 'کرتی', 'ہے', 'ہر', 'بار', 'نواز', 'شریف', 'جیل', 'سے', 'لندن', 'کس', 'کی', 'مہربانی', 'سے', 'پہنچا']","['نواز', 'شریف', 'مشکل', 'میں', 'فوج', 'اس', 'مدد', 'بار', 'نواز', 'شریف', 'جیل', 'سے', 'لندن', 'کس', 'مہربانی', 'سے', 'پہنچا']"
فوج نہ کیا ہے کنجر کے بچے کس کو نہیں پتا,1,"['فوج', 'نہ', 'کیا', 'ہے', 'کنجر', 'کے', 'بچے', 'کس', 'کو', 'نہیں', 'پتا']","['فوج', 'نہ', 'کیا', 'کنجر', 'بچے', 'کس', 'کو', 'نہیں', 'پتا']"
باہر کے ملک میں اگر اس طرح کا دھماکا ہو انسانی جاہیں چلی جائے تو وہاں کی حکومت مستعفی ہو جاتی ہے آپ کا کیا ارادا ہے عزت ماپ وزیراعظم,1,"['باہر', 'کے', 'ملک', 'میں', 'اگر', 'اس', 'طرح', 'کا', 'دھماکا', 'ہو', 'انسانی', 'جاہیں', 'چلی', 'جائے', 'تو', 'وہاں', 'کی', 'حکومت', 'مستعفی', 'ہو', 'جاتی', 'ہے', 'آپ', 'کا', 'کیا', 'ارادا', 'ہے', 'عزت', 'ماپ', 'وزیراعظم']","['باہر', 'ملک', 'میں', 'اگر', 'اس', 'طرح', 'کا', 'دھماکا', 'انسانی', 'جاہیں', 'چلی', 'جائے', 'وہاں', 'حکومت', 'مستعفی', 'جاتی', 'آپ', 'کا', 'کیا', 'ارادا', 'عزت', 'ماپ', 'وزیراعظم']"
بہت ہی پیاری بات کہی,0,"['بہت', 'ہی', 'پیاری', 'بات', 'کہی']","['بہت', 'پیاری', 'بات']"
بے غیرت انسان اپ کو پتہ بھی ہے کہ یہ سب کھچ فوج اور اسٹبلشمنٹ کر رہی ہیں,1,"['بے', 'غیرت', 'انسان', 'اپ', 'کو', 'پتہ', 'بھی', 'ہے', 'کہ', 'یہ', 'سب', 'کھچ', 'فوج', 'اور', 'اسٹبلشمنٹ', 'کر', 'رہی', 'ہیں']","['بے', 'غیرت', 'انسان', 'اپ', 'کو', 'پتہ', 'بھی', 'سب', 'کھچ', 'فوج', 'اسٹبلشمنٹ', 'کر']"
حیران ہوں نواز شریف مشکل میں آتے ہیں تو دہشت گردی بڑھ جاتی ہے عمران خانمزید تفصیلات کے لئے لنک پرکلک کریں,1,"['حیران', 'ہوں', 'نواز', 'شریف', 'مشکل', 'میں', 'آتے', 'ہیں', 'تو', 'دہشت', 'گردی', 'بڑھ', 'جاتی', 'ہے', 'عمران', 'خانمزید', 'تفصیلات', 'کے', 'لئے', 'لنک', 'پرکلک', 'کریں']","['حیران', 'نواز', 'شریف', 'مشکل', 'میں', 'آتے', 'دہشت', 'گردی', 'بڑھ', 'جاتی', 'عمران', 'خانمزید', 'تفصیلات', 'لنک', 'پرکلک']"
یہ سب تمہاری پی ڈی ایم کی وجہ سے ہو رہا ہے اور تم اور تمہارا باپ یہی تو چاہتا ہے پاک فوج کو کمزور کیا جائے اور پاکستان کا برا حال کیا جائے,1,"['یہ', 'سب', 'تمہاری', 'پی', 'ڈی', 'ایم', 'کی', 'وجہ', 'سے', 'ہو', 'رہا', 'ہے', 'اور', 'تم', 'اور', 'تمہارا', 'باپ', 'یہی', 'تو', 'چاہتا', 'ہے', 'پاک', 'فوج', 'کو', 'کمزور', 'کیا', 'جائے', 'اور', 'پاکستان', 'کا', 'برا', 'حال', 'کیا', 'جائے']","['سب', 'تمہاری', 'پی', 'ڈی', 'ایم', 'وجہ', 'سے', 'رہا', 'تم', 'تمہارا', 'باپ', 'یہی', 'چاہتا', 'پاک', 'فوج', 'کو', 'کمزور', 'کیا', 'جائے', 'پاکستان', 'کا', 'برا', 'حال', 'کیا', 'جائے']"
جو کہتے تھے فوج نے دہشت گردی ختم کی تو اب نواز شریف تو نہیں ہے لیکن وہی فوج موجود ہے تو کیوں دہشت گردی لوٹ آئ ہے,1,"['جو', 'کہتے', 'تھے', 'فوج', 'نے', 'دہشت', 'گردی', 'ختم', 'کی', 'تو', 'اب', 'نواز', 'شریف', 'تو', 'نہیں', 'ہے', 'لیکن', 'وہی', 'فوج', 'موجود', 'ہے', 'تو', 'کیوں', 'دہشت', 'گردی', 'لوٹ', 'آئ', 'ہے']","['جو', 'فوج', 'نے', 'دہشت', 'گردی', 'ختم', 'اب', 'نواز', 'شریف', 'نہیں', 'لیکن', 'وہی', 'فوج', 'موجود', 'دہشت', 'گردی', 'لوٹ', 'آئ']"
پہلے امریکن سنڈی کپاس برباد کر گئیاب یہ امریکن رنڈی فوج اور ملک برباد کرنے آ گیاللہ ہی خیر کرے,1,"['پہلے', 'امریکن', 'سنڈی', 'کپاس', 'برباد', 'کر', 'گئیاب', 'یہ', 'امریکن', 'رنڈی', 'فوج', 'اور', 'ملک', 'برباد', 'کرنے', 'آ', 'گیاللہ', 'ہی', 'خیر', 'کرے']","['پہلے', 'امریکن', 'سنڈی', 'کپاس', 'برباد', 'کر', 'گئیاب', 'امریکن', 'رنڈی', 'فوج', 'ملک', 'برباد', 'کرنے', 'آ', 'گیاللہ', 'خیر']"
اب ڈاکٹروں کو بارڈر پر بھیجنا ہے آپ تیاری پکڑیں فوج آپ کی جگہ علاج کیا کرے گی,1,"['اب', 'ڈاکٹروں', 'کو', 'بارڈر', 'پر', 'بھیجنا', 'ہے', 'آپ', 'تیاری', 'پکڑیں', 'فوج', 'آپ', 'کی', 'جگہ', 'علاج', 'کیا', 'کرے', 'گی']","['اب', 'ڈاکٹروں', 'کو', 'بارڈر', 'بھیجنا', 'آپ', 'تیاری', 'پکڑیں', 'فوج', 'آپ', 'جگہ', 'علاج', 'کیا']"
اندھی تقلید نہیں ہونی چاہییےفوج کی بھی نہیںجنہوں نے ماضی میں غلطیاں کی ہم آج تک بھگت رہے ہیںاسلام پسندوں پر ہی ہمیشہ حملے ہوتے ہیںڈرون ہو یا دھماکہ,1,"['اندھی', 'تقلید', 'نہیں', 'ہونی', 'چاہییےفوج', 'کی', 'بھی', 'نہیںجنہوں', 'نے', 'ماضی', 'میں', 'غلطیاں', 'کی', 'ہم', 'آج', 'تک', 'بھگت', 'رہے', 'ہیںاسلام', 'پسندوں', 'پر', 'ہی', 'ہمیشہ', 'حملے', 'ہوتے', 'ہیںڈرون', 'ہو', 'یا', 'دھماکہ']","['اندھی', 'تقلید', 'نہیں', 'ہونی', 'چاہییےفوج', 'بھی', 'نہیںجنہوں', 'نے', 'ماضی', 'میں', 'غلطیاں', 'ہم', 'بھگت', 'ہیںاسلام', 'پسندوں', 'ہمیشہ', 'حملے', 'ہیںڈرون', 'یا', 'دھماکہ']"
