Text,Sentiment,Tokenized,Tokenized_removed_sw
عدلیہ مافیا از خود نوٹس لینے والے عسکری مافیا سارا سیاسی مافیا میڈیا مافیا حکومتی مافیا درود شریف پڑھ کر بات شروع کرنے والا علی محمد خان مافیا کے کانوں میں سیسہ پڑھ گیا ہے کیا اکیلی نہتی عورت سڑکوں پر انصاف مانگ رہی ہے شرمو ڈوب مرو بیغیرتو,0,"['عدلیہ', 'مافیا', 'از', 'خود', 'نوٹس', 'لینے', 'والے', 'عسکری', 'مافیا', 'سارا', 'سیاسی', 'مافیا', 'میڈیا', 'مافیا', 'حکومتی', 'مافیا', 'درود', 'شریف', 'پڑھ', 'کر', 'بات', 'شروع', 'کرنے', 'والا', 'علی', 'محمد', 'خان', 'مافیا', 'کے', 'کانوں', 'میں', 'سیسہ', 'پڑھ', 'گیا', 'ہے', 'کیا', 'اکیلی', 'نہتی', 'عورت', 'سڑکوں', 'پر', 'انصاف', 'مانگ', 'رہی', 'ہے', 'شرمو', 'ڈوب', 'مرو', 'بیغیرتو']","['عدلیہ', 'مافیا', 'از', 'خود', 'نوٹس', 'لینے', 'عسکری', 'مافیا', 'سارا', 'سیاسی', 'مافیا', 'میڈیا', 'مافیا', 'حکومتی', 'مافیا', 'درود', 'شریف', 'پڑھ', 'کر', 'بات', 'شروع', 'کرنے', 'والا', 'علی', 'محمد', 'خان', 'مافیا', 'کانوں', 'میں', 'سیسہ', 'پڑھ', 'گیا', 'کیا', 'نہتی', 'عورت', 'سڑکوں', 'انصاف', 'مانگ', 'شرمو', 'ڈوب', 'مرو', 'بیغیرتو']"
سابقہ حکمرانوں عدلیہ سسٹم کی توہین کر رہے ہیں دوتہائی اکثریت کے باوجود بھی سسٹم سے گلہ ہے,1,"['سابقہ', 'حکمرانوں', 'عدلیہ', 'سسٹم', 'کی', 'توہین', 'کر', 'رہے', 'ہیں', 'دوتہائی', 'اکثریت', 'کے', 'باوجود', 'بھی', 'سسٹم', 'سے', 'گلہ', 'ہے']","['سابقہ', 'حکمرانوں', 'عدلیہ', 'سسٹم', 'توہین', 'کر', 'دوتہائی', 'اکثریت', 'باوجود', 'بھی', 'سسٹم', 'سے', 'گلہ']"
یہ مطالعہ پاکستان والا چورن کب تک بیچو گے کیا بلوچستان میں بگٹی کو شہید انڈیا نےکیا تھا کیا اخترمینگل کو پنجرے میں بند کرکے عدالت انڈیا لے کر آیا تھا کیا آزاد کشمیر کےمنتخب وزیراعظم پر غداری کا مقدمہ انڈیا کے کہنے پر درج ہوا تھا کیا گلگت بلتستان کا الیکشن انڈیا نے رگ کیا ہے,0,"['یہ', 'مطالعہ', 'پاکستان', 'والا', 'چورن', 'کب', 'تک', 'بیچو', 'گے', 'کیا', 'بلوچستان', 'میں', 'بگٹی', 'کو', 'شہید', 'انڈیا', 'نےکیا', 'تھا', 'کیا', 'اخترمینگل', 'کو', 'پنجرے', 'میں', 'بند', 'کرکے', 'عدالت', 'انڈیا', 'لے', 'کر', 'آیا', 'تھا', 'کیا', 'آزاد', 'کشمیر', 'کےمنتخب', 'وزیراعظم', 'پر', 'غداری', 'کا', 'مقدمہ', 'انڈیا', 'کے', 'کہنے', 'پر', 'درج', 'ہوا', 'تھا', 'کیا', 'گلگت', 'بلتستان', 'کا', 'الیکشن', 'انڈیا', 'نے', 'رگ', 'کیا', 'ہے']","['مطالعہ', 'پاکستان', 'والا', 'چورن', 'بیچو', 'کیا', 'بلوچستان', 'میں', 'بگٹی', 'کو', 'شہید', 'انڈیا', 'نےکیا', 'تھا', 'کیا', 'اخترمینگل', 'کو', 'پنجرے', 'میں', 'بند', 'کرکے', 'عدالت', 'انڈیا', 'کر', 'آیا', 'تھا', 'کیا', 'آزاد', 'کشمیر', 'کےمنتخب', 'وزیراعظم', 'غداری', 'کا', 'مقدمہ', 'انڈیا', 'کہنے', 'درج', 'تھا', 'کیا', 'گلگت', 'بلتستان', 'کا', 'الیکشن', 'انڈیا', 'نے', 'رگ', 'کیا']"
بی بی اپ ماڈلنگ کریں اپکو کیا سمجھ کہ رہا کرنا سزا دینا ضمانت دینا عدالت کا کام ہےمگر اپکی پرورش ہی نوازشریف نے ایسی کی ہے کہ اپ وزیراعظم کےپاس پہنچ جاتی ہوتھوڑا مطالعہ کرلیاکرو,1,"['بی', 'بی', 'اپ', 'ماڈلنگ', 'کریں', 'اپکو', 'کیا', 'سمجھ', 'کہ', 'رہا', 'کرنا', 'سزا', 'دینا', 'ضمانت', 'دینا', 'عدالت', 'کا', 'کام', 'ہےمگر', 'اپکی', 'پرورش', 'ہی', 'نوازشریف', 'نے', 'ایسی', 'کی', 'ہے', 'کہ', 'اپ', 'وزیراعظم', 'کےپاس', 'پہنچ', 'جاتی', 'ہوتھوڑا', 'مطالعہ', 'کرلیاکرو']","['بی', 'بی', 'اپ', 'ماڈلنگ', 'اپکو', 'کیا', 'سمجھ', 'رہا', 'کرنا', 'سزا', 'دینا', 'ضمانت', 'دینا', 'عدالت', 'کا', 'کام', 'ہےمگر', 'اپکی', 'پرورش', 'نوازشریف', 'نے', 'ایسی', 'اپ', 'وزیراعظم', 'کےپاس', 'پہنچ', 'جاتی', 'ہوتھوڑا', 'مطالعہ', 'کرلیاکرو']"
اس قوم کی جو تربیت کر دی گئی ہے اسکے نشان بہت لمبے عرصے تک رہیں گے,1,"['اس', 'قوم', 'کی', 'جو', 'تربیت', 'کر', 'دی', 'گئی', 'ہے', 'اسکے', 'نشان', 'بہت', 'لمبے', 'عرصے', 'تک', 'رہیں', 'گے']","['اس', 'قوم', 'جو', 'تربیت', 'کر', 'اسکے', 'نشان', 'بہت', 'لمبے', 'عرصے', 'رہیں']"
آپ جب کسی کی بھی پرسنل ڈیٹیل یہاں شیئر کریں گے تو وہ قانونی طور پر بھی ایک جرم ہے اور خاص طور پر جو بندہ میڈیا سے تعلق رکھتا ہو کیونکہ اسے کوئی بلیک میل کر سکتا ہے یاں جانی نقصان ہو سکتا ہے اسلیئے ایسے کاموں کے لیے عدالت سے رجوع کریں  سوشل میڈیا کوئی ثبوت دینے والی جگہ نہیں,1,"['آپ', 'جب', 'کسی', 'کی', 'بھی', 'پرسنل', 'ڈیٹیل', 'یہاں', 'شیئر', 'کریں', 'گے', 'تو', 'وہ', 'قانونی', 'طور', 'پر', 'بھی', 'ایک', 'جرم', 'ہے', 'اور', 'خاص', 'طور', 'پر', 'جو', 'بندہ', 'میڈیا', 'سے', 'تعلق', 'رکھتا', 'ہو', 'کیونکہ', 'اسے', 'کوئی', 'بلیک', 'میل', 'کر', 'سکتا', 'ہے', 'یاں', 'جانی', 'نقصان', 'ہو', 'سکتا', 'ہے', 'اسلیئے', 'ایسے', 'کاموں', 'کے', 'لیے', 'عدالت', 'سے', 'رجوع', 'کریں', 'سوشل', 'میڈیا', 'کوئی', 'ثبوت', 'دینے', 'والی', 'جگہ', 'نہیں']","['آپ', 'جب', 'کسی', 'بھی', 'پرسنل', 'ڈیٹیل', 'یہاں', 'شیئر', 'وہ', 'قانونی', 'بھی', 'جرم', 'خاص', 'جو', 'بندہ', 'میڈیا', 'سے', 'تعلق', 'رکھتا', 'کیونکہ', 'اسے', 'بلیک', 'میل', 'کر', 'سکتا', 'یاں', 'جانی', 'نقصان', 'سکتا', 'اسلیئے', 'ایسے', 'کاموں', 'لیے', 'عدالت', 'سے', 'رجوع', 'سوشل', 'میڈیا', 'ثبوت', 'دینے', 'والی', 'جگہ', 'نہیں']"
آپ جانتے ھے کہ ملک میں کا پولیس اور عدلیہ ایکٹ نافذ ھےوجہ یہ کہ قانون بنانے والوں کو قانون کی الف ب کہ بھی سمجھ نہیںاس سے بڑی کیا ستم ظریفی ھو گی کہ مصلح ڈاکیتوں کو چوری کے زمرے میں لکھا جاتا ھے جبکہ سعودیہ میں مصلح ڈاکیتی کی سزا موت ھے کیونکہ فساد فی الارض ھےرونا آتا ھے,0,"['آپ', 'جانتے', 'ھے', 'کہ', 'ملک', 'میں', 'کا', 'پولیس', 'اور', 'عدلیہ', 'ایکٹ', 'نافذ', 'ھےوجہ', 'یہ', 'کہ', 'قانون', 'بنانے', 'والوں', 'کو', 'قانون', 'کی', 'الف', 'ب', 'کہ', 'بھی', 'سمجھ', 'نہیںاس', 'سے', 'بڑی', 'کیا', 'ستم', 'ظریفی', 'ھو', 'گی', 'کہ', 'مصلح', 'ڈاکیتوں', 'کو', 'چوری', 'کے', 'زمرے', 'میں', 'لکھا', 'جاتا', 'ھے', 'جبکہ', 'سعودیہ', 'میں', 'مصلح', 'ڈاکیتی', 'کی', 'سزا', 'موت', 'ھے', 'کیونکہ', 'فساد', 'فی', 'الارض', 'ھےرونا', 'آتا', 'ھے']","['آپ', 'جانتے', 'ھے', 'ملک', 'میں', 'کا', 'پولیس', 'عدلیہ', 'ایکٹ', 'نافذ', 'ھےوجہ', 'قانون', 'بنانے', 'والوں', 'کو', 'قانون', 'الف', 'بھی', 'سمجھ', 'نہیںاس', 'سے', 'بڑی', 'کیا', 'ستم', 'ظریفی', 'ھو', 'مصلح', 'ڈاکیتوں', 'کو', 'چوری', 'زمرے', 'میں', 'لکھا', 'جاتا', 'ھے', 'جبکہ', 'سعودیہ', 'میں', 'مصلح', 'ڈاکیتی', 'سزا', 'موت', 'ھے', 'کیونکہ', 'فساد', 'الارض', 'ھےرونا', 'آتا', 'ھے']"
عدالتی نظام فوجی نظام دفتری نظام حکومتی نظام بیوروکریسی کا نظام سب بوسیدہ ہو چکا ہے ان سب کو ختم کر کے دوبارہ بنانے کی ضرورت ہے,0,"['عدالتی', 'نظام', 'فوجی', 'نظام', 'دفتری', 'نظام', 'حکومتی', 'نظام', 'بیوروکریسی', 'کا', 'نظام', 'سب', 'بوسیدہ', 'ہو', 'چکا', 'ہے', 'ان', 'سب', 'کو', 'ختم', 'کر', 'کے', 'دوبارہ', 'بنانے', 'کی', 'ضرورت', 'ہے']","['عدالتی', 'نظام', 'فوجی', 'نظام', 'دفتری', 'نظام', 'حکومتی', 'نظام', 'بیوروکریسی', 'کا', 'نظام', 'سب', 'بوسیدہ', 'چکا', 'ان', 'سب', 'کو', 'ختم', 'کر', 'دوبارہ', 'بنانے']"
شادی کسی مناسب بندے سے بنتی ہے ایک جج کافی ہے,1,"['شادی', 'کسی', 'مناسب', 'بندے', 'سے', 'بنتی', 'ہے', 'ایک', 'جج', 'کافی', 'ہے']","['شادی', 'کسی', 'مناسب', 'بندے', 'سے', 'بنتی', 'جج', 'کافی']"
جی شکریہ آزاد اور انڈیپینڈنٹ عورت جو بہادر بھی ھو اس کے لئے لباس اھم نہیں وہ کسی بھی لباس میں ھو سکتی ھے تو کیوں اس طرح جج کیا جائے کسی کو بھی,1,"['جی', 'شکریہ', 'آزاد', 'اور', 'انڈیپینڈنٹ', 'عورت', 'جو', 'بہادر', 'بھی', 'ھو', 'اس', 'کے', 'لئے', 'لباس', 'اھم', 'نہیں', 'وہ', 'کسی', 'بھی', 'لباس', 'میں', 'ھو', 'سکتی', 'ھے', 'تو', 'کیوں', 'اس', 'طرح', 'جج', 'کیا', 'جائے', 'کسی', 'کو', 'بھی']","['جی', 'شکریہ', 'آزاد', 'انڈیپینڈنٹ', 'عورت', 'جو', 'بہادر', 'بھی', 'ھو', 'اس', 'لباس', 'اھم', 'نہیں', 'وہ', 'کسی', 'بھی', 'لباس', 'میں', 'ھو', 'سکتی', 'ھے', 'اس', 'طرح', 'جج', 'کیا', 'جائے', 'کسی', 'کو', 'بھی']"
تیری مشکل تو پاکستان میں اسان ہوگی جب قتل کے جرم میں پھانسی کے پھندے پر لٹکے گا ساری زندگی غنڈا گردی کی  جرائم کئے  پورن ویڈیو بنائ اور اب لندن میں بھگوڑے نواز شریف کی چوکیداری کر رہا ہئے پاکستان کی عدالت سے تو بچ سکتا ہئے مگر اللہ کی عدالت اور اس کے انصاف سے کیسے بچے گا,1,"['تیری', 'مشکل', 'تو', 'پاکستان', 'میں', 'اسان', 'ہوگی', 'جب', 'قتل', 'کے', 'جرم', 'میں', 'پھانسی', 'کے', 'پھندے', 'پر', 'لٹکے', 'گا', 'ساری', 'زندگی', 'غنڈا', 'گردی', 'کی', 'جرائم', 'کئے', 'پورن', 'ویڈیو', 'بنائ', 'اور', 'اب', 'لندن', 'میں', 'بھگوڑے', 'نواز', 'شریف', 'کی', 'چوکیداری', 'کر', 'رہا', 'ہئے', 'پاکستان', 'کی', 'عدالت', 'سے', 'تو', 'بچ', 'سکتا', 'ہئے', 'مگر', 'اللہ', 'کی', 'عدالت', 'اور', 'اس', 'کے', 'انصاف', 'سے', 'کیسے', 'بچے', 'گا']","['تیری', 'مشکل', 'پاکستان', 'میں', 'اسان', 'ہوگی', 'جب', 'قتل', 'جرم', 'میں', 'پھانسی', 'پھندے', 'لٹکے', 'گا', 'ساری', 'زندگی', 'غنڈا', 'گردی', 'جرائم', 'پورن', 'ویڈیو', 'بنائ', 'اب', 'لندن', 'میں', 'بھگوڑے', 'نواز', 'شریف', 'چوکیداری', 'کر', 'رہا', 'ہئے', 'پاکستان', 'عدالت', 'سے', 'بچ', 'سکتا', 'ہئے', 'مگر', 'اللہ', 'عدالت', 'اس', 'انصاف', 'سے', 'کیسے', 'بچے', 'گا']"
کوئی آ نکھوں کا نہیں بلکہ عقل کا اندھا تجھے جج تسلیم کرے گا تو اصل میں محض ایک بھنگی ہےکیوں کہ تیری حرکتیں بھنگیوں والی ہیں,0,"['کوئی', 'آ', 'نکھوں', 'کا', 'نہیں', 'بلکہ', 'عقل', 'کا', 'اندھا', 'تجھے', 'جج', 'تسلیم', 'کرے', 'گا', 'تو', 'اصل', 'میں', 'محض', 'ایک', 'بھنگی', 'ہےکیوں', 'کہ', 'تیری', 'حرکتیں', 'بھنگیوں', 'والی', 'ہیں']","['آ', 'نکھوں', 'کا', 'نہیں', 'بلکہ', 'عقل', 'کا', 'اندھا', 'تجھے', 'جج', 'تسلیم', 'گا', 'اصل', 'میں', 'محض', 'بھنگی', 'ہےکیوں', 'تیری', 'حرکتیں', 'بھنگیوں', 'والی']"
جج ثاقب نثار کو بھی جنہوں نے انہی بوتلوں کو دیکھ کے شہد کی بوتل بولا تھا,1,"['جج', 'ثاقب', 'نثار', 'کو', 'بھی', 'جنہوں', 'نے', 'انہی', 'بوتلوں', 'کو', 'دیکھ', 'کے', 'شہد', 'کی', 'بوتل', 'بولا', 'تھا']","['جج', 'ثاقب', 'نثار', 'کو', 'بھی', 'جنہوں', 'نے', 'انہی', 'بوتلوں', 'کو', 'دیکھ', 'شہد', 'بوتل', 'بولا', 'تھا']"
عدالتیں اور جج دیں اس کا جواب,1,"['عدالتیں', 'اور', 'جج', 'دیں', 'اس', 'کا', 'جواب']","['عدالتیں', 'جج', 'دیں', 'اس', 'کا', 'جواب']"
بھاٸی ان کو سمجھاٸوں یہاں چیخنے چلانے کے بجاۓ ایف آٸی اے ساٸبر کراٸم یا عدالت میں کیوں نہیں جاتے ایک کو حوالات کی سیر کرنی پڑی تو آٸندہ سب سیدھے ہوجاٸیں گے,1,"['بھاٸی', 'ان', 'کو', 'سمجھاٸوں', 'یہاں', 'چیخنے', 'چلانے', 'کے', 'بجاۓ', 'ایف', 'آٸی', 'اے', 'ساٸبر', 'کراٸم', 'یا', 'عدالت', 'میں', 'کیوں', 'نہیں', 'جاتے', 'ایک', 'کو', 'حوالات', 'کی', 'سیر', 'کرنی', 'پڑی', 'تو', 'آٸندہ', 'سب', 'سیدھے', 'ہوجاٸیں', 'گے']","['بھاٸی', 'ان', 'کو', 'سمجھاٸوں', 'یہاں', 'چیخنے', 'چلانے', 'بجاۓ', 'ایف', 'آٸی', 'اے', 'ساٸبر', 'کراٸم', 'یا', 'عدالت', 'میں', 'نہیں', 'جاتے', 'کو', 'حوالات', 'سیر', 'کرنی', 'پڑی', 'آٸندہ', 'سب', 'سیدھے', 'ہوجاٸیں']"
اور رشوت خور جج کا پوتا اپنے کتے دادا کی طرح بھونکے گا,0,"['اور', 'رشوت', 'خور', 'جج', 'کا', 'پوتا', 'اپنے', 'کتے', 'دادا', 'کی', 'طرح', 'بھونکے', 'گا']","['رشوت', 'خور', 'جج', 'کا', 'پوتا', 'اپنے', 'کتے', 'دادا', 'طرح', 'بھونکے', 'گا']"
پھکڑ باز مولویجذباتی لونڈےنظریۂ ضرورت والے ججکالے کرتوت والے وکلاءحیلہ ساز صحافی اسپن ڈاکٹرتجزیہ کاررنگباز کابینہ سسلین مافیائی مشیر خلائی مخلوقسیاسی پولیس و انتظامیہٹیوشن والے استاد معیاری تعلیم و تربیت کا شدید فقداناور پھر لائی لگ عوامہن دسو کتھے جائیے,1,"['پھکڑ', 'باز', 'مولویجذباتی', 'لونڈےنظریۂ', 'ضرورت', 'والے', 'ججکالے', 'کرتوت', 'والے', 'وکلاءحیلہ', 'ساز', 'صحافی', 'اسپن', 'ڈاکٹرتجزیہ', 'کاررنگباز', 'کابینہ', 'سسلین', 'مافیائی', 'مشیر', 'خلائی', 'مخلوقسیاسی', 'پولیس', 'و', 'انتظامیہٹیوشن', 'والے', 'استاد', 'معیاری', 'تعلیم', 'و', 'تربیت', 'کا', 'شدید', 'فقداناور', 'پھر', 'لائی', 'لگ', 'عوامہن', 'دسو', 'کتھے', 'جائیے']","['پھکڑ', 'باز', 'مولویجذباتی', 'لونڈےنظریۂ', 'ججکالے', 'کرتوت', 'وکلاءحیلہ', 'ساز', 'صحافی', 'اسپن', 'ڈاکٹرتجزیہ', 'کاررنگباز', 'کابینہ', 'سسلین', 'مافیائی', 'مشیر', 'خلائی', 'مخلوقسیاسی', 'پولیس', 'انتظامیہٹیوشن', 'استاد', 'معیاری', 'تعلیم', 'تربیت', 'کا', 'شدید', 'فقداناور', 'لائی', 'لگ', 'عوامہن', 'دسو', 'کتھے', 'جائیے']"
اگر یہ بات ٹھیک ہے تو فٹے منہ ہے مقدمہ درج کرنے اور کروانے والے پر پورے پولیس کے ادارے پر صوبائی وزیر داخلہ پر اور وزیر اعلی پر اگر پھر بھی شرم نہیں اور پوچھ گچھ نہیں تو پوری کیبنٹ پر عدلیہ پر اور ہمارے خان صاحب پر اور اگر یہ جھوٹ ہے تو پھر میر صاحب کو تو پتہ ہی ہے,0,"['اگر', 'یہ', 'بات', 'ٹھیک', 'ہے', 'تو', 'فٹے', 'منہ', 'ہے', 'مقدمہ', 'درج', 'کرنے', 'اور', 'کروانے', 'والے', 'پر', 'پورے', 'پولیس', 'کے', 'ادارے', 'پر', 'صوبائی', 'وزیر', 'داخلہ', 'پر', 'اور', 'وزیر', 'اعلی', 'پر', 'اگر', 'پھر', 'بھی', 'شرم', 'نہیں', 'اور', 'پوچھ', 'گچھ', 'نہیں', 'تو', 'پوری', 'کیبنٹ', 'پر', 'عدلیہ', 'پر', 'اور', 'ہمارے', 'خان', 'صاحب', 'پر', 'اور', 'اگر', 'یہ', 'جھوٹ', 'ہے', 'تو', 'پھر', 'میر', 'صاحب', 'کو', 'تو', 'پتہ', 'ہی', 'ہے']","['اگر', 'بات', 'فٹے', 'منہ', 'مقدمہ', 'درج', 'کرنے', 'کروانے', 'پورے', 'پولیس', 'ادارے', 'صوبائی', 'وزیر', 'داخلہ', 'وزیر', 'اعلی', 'اگر', 'بھی', 'شرم', 'نہیں', 'پوچھ', 'گچھ', 'نہیں', 'پوری', 'کیبنٹ', 'عدلیہ', 'ہمارے', 'خان', 'صاحب', 'اگر', 'جھوٹ', 'میر', 'صاحب', 'کو', 'پتہ']"
جو گزر گیا اسے بھول جا جو ملا ہے اسکو یاد رکھ والی بات ہی کی جاسکتی ڈنمارک جیسا عدالتی نظام اور مخلص حکمران نا ہوں عجوبے نظر آگئےکوئی تو سپورٹ ہوگی  بیک گراؤنڈ کے بناء سپورٹ نا ہو یہ کوئی حرف آخر کب ہے پانی میں کوئی گرے تو ہر کوئی ہاتھ پاؤں چلاتا ہی ہے جزاک اللہ,1,"['جو', 'گزر', 'گیا', 'اسے', 'بھول', 'جا', 'جو', 'ملا', 'ہے', 'اسکو', 'یاد', 'رکھ', 'والی', 'بات', 'ہی', 'کی', 'جاسکتی', 'ڈنمارک', 'جیسا', 'عدالتی', 'نظام', 'اور', 'مخلص', 'حکمران', 'نا', 'ہوں', 'عجوبے', 'نظر', 'آگئےکوئی', 'تو', 'سپورٹ', 'ہوگی', 'بیک', 'گراؤنڈ', 'کے', 'بناء', 'سپورٹ', 'نا', 'ہو', 'یہ', 'کوئی', 'حرف', 'آخر', 'کب', 'ہے', 'پانی', 'میں', 'کوئی', 'گرے', 'تو', 'ہر', 'کوئی', 'ہاتھ', 'پاؤں', 'چلاتا', 'ہی', 'ہے', 'جزاک', 'اللہ']","['جو', 'گزر', 'گیا', 'اسے', 'بھول', 'جا', 'جو', 'ملا', 'اسکو', 'یاد', 'والی', 'بات', 'جاسکتی', 'ڈنمارک', 'جیسا', 'عدالتی', 'نظام', 'مخلص', 'حکمران', 'نا', 'عجوبے', 'نظر', 'آگئےکوئی', 'سپورٹ', 'ہوگی', 'بیک', 'گراؤنڈ', 'بناء', 'سپورٹ', 'نا', 'حرف', 'پانی', 'میں', 'گرے', 'ہاتھ', 'پاؤں', 'چلاتا', 'جزاک', 'اللہ']"
